event_id,event_name,start_date_time,end_date_time,event_agency,event_type,event_borough,event_location,street_closure_type,community_board,police_precinct,event_street_side,event_date
318106,Old Cathedral Outdoor Market,2017-11-10 10:00:00,2017-11-10 19:00:00,Street Activity Permit Office,Sidewalk Sale,Manhattan, PRINCE STREET between MOTT STREET and MULBERRY STREET,Sidewalk and Street Closure ,"2, ","5, ",North,2017-11-10
378826,Party ,2017-11-12 12:00:00,2017-11-12 17:00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area Orange ,N/A,"82, ","102, ",,2017-11-12
381186,"E. 102nd Landscape Winter Closure until April 7, 2018",2017-11-25 00:00:00,2017-11-25 23:59:00,Parks Department,Construction,Manhattan,Central Park: East 102nd St Landscape A ,N/A,"64, ","22, ",,2017-11-25
336280,NYFAC Foundation 4th Annual Toy Run,2017-12-03 13:00:00,2017-12-03 14:00:00,Police Department,Parade,Queens,"Forest Park: Bandshell Parking Lot FOREST PARK between PICNIC GROVE 01 and P,  WOODHAVEN BOULEVARD between FOREST PARK DRIVE and ROCKAWAY BOULEVARD,  CROSS BAY BOULEVARD between ROCKAWAY BOULEVARD and SHAD CREEK ROAD, 713 SHAD CREEK ROAD",Full Street Closure ,"10, 14, 82, 84, 9, ","100, 102, 106, ",Both,2017-12-03
338048,Radio Control Airplanes,2017-11-09 08:00:00,2017-11-09 14:00:00,Parks Department,Special Event,Bronx,Ferry Point Park: Ferry Point Park ,N/A,"10, ","45, ",,2017-11-09
369856,Lawn Maintenance,2017-11-21 00:00:00,2017-11-21 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Magnolia Lawn ,N/A,"5, ","13, ",,2017-11-21
363387,Crab Apple Grove LAWN CLOSURE,2017-11-10 00:00:00,2017-11-10 23:59:00,Parks Department,Construction,Manhattan,Riverside Park: Crab Apple Grove-RSP ,N/A,"7, ","24, ",,2017-11-10
369856,Lawn Maintenance,2017-11-28 00:00:00,2017-11-28 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Magnolia Lawn ,N/A,"5, ","13, ",,2017-11-28
369429,Ai WeiWei Installation,2017-11-26 01:00:00,2017-11-26 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-11-26
330659,West Dalehead Arch Landscape Restoration,2017-11-30 00:00:00,2017-11-30 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-11-30
381186,"E. 102nd Landscape Winter Closure until April 7, 2018",2017-12-03 00:00:00,2017-12-03 23:59:00,Parks Department,Construction,Manhattan,Central Park: East 102nd St Landscape A ,N/A,"64, ","22, ",,2017-12-03
319781,Exchange Board meeting,2017-11-07 08:00:00,2017-11-08 16:00:00,Street Activity Permit Office,Production Event,Manhattan,1 LIBERTY STREET between CHURCH STREET and BROADWAY,Curb Lane Only,"1, ","1, ",South,2017-11-07
341089,Farmers Market,2017-11-25 09:00:00,2017-11-25 18:00:00,Parks Department,Special Event,Manhattan,Jackie Robinson Park: Sidewalk ,N/A,"10, ","30, ",,2017-11-25
379186,Hunts Point Produce Market Give Back event 2017,2017-11-11 12:00:00,2017-11-11 15:00:00,Parks Department,Special Event,Bronx,Julio Carballo Fields: Julio Carballo Fields ,N/A,"2, ","41, ",,2017-11-11
317943,Sunset Park Greenmarket Saturday,2017-11-11 08:00:00,2017-11-11 17:00:00,Street Activity Permit Office,Farmers Market,Brooklyn, 4 AVENUE between 59 STREET and 60 STREET,Sidewalk and Curb Lane Closure ,"7, ","72, ",West,2017-11-11
379636,synthetic turf care,2017-11-23 07:00:00,2017-11-23 13:30:00,Parks Department,Construction,Brooklyn,"Bush Terminal Park: Soccer-01 ,Bush Terminal Park: Soccer-02 ,Bush Terminal Park: Soccer-03 ,Calvert Vaux Park: Soccer-01 ,Calvert Vaux Park: Soccer-02 ,Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B ,Sunset Park: Softball-01 ,Heckscher Playground: Soccer-01 ,Saratoga Ballfields: Multi Purpose Play Area-01 ,Nostrand Playground (PS 269): Soccer-01 ,Nostrand Playground (PS 269): Softball-01 ,Red Hook Recreation Area: Soccer-01 ,Bill Brown Playground: Soccer-01 ,Bill Brown Playground: Softball-01",N/A,"03, 04, 06, 07, 08, 11, 13, 14, 15, 16, 17, 2, 4, ","60, 61, 62, 67, 70, 72, 73, 76, 78, 79, 83, 84, ",,2017-11-23
358771,Staten Island Athletic Club Fun Run,2017-12-04 09:00:00,2017-12-04 11:00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Trails Clove Lakes ,N/A,"1, ","120, ",,2017-12-04
374547,PE classes,2017-11-21 11:00:00,2017-11-21 13:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-11-21
369429,Ai WeiWei Installation,2017-11-30 01:00:00,2017-11-30 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-11-30
373943,Athletic Event Non Sports ,2017-11-10 13:30:00,2017-11-10 17:30:00,Parks Department,Special Event,Manhattan,Central Park: West 96th Street Landscape ,N/A,"64, ","22, ",,2017-11-10
379392,Spring Studios - Various Events,2017-11-01 08:00:00,2017-11-10 23:59:00,Street Activity Permit Office,Production Event,Manhattan, VARICK STREET between BEACH STREET and LAIGHT STREET,Sidewalk and Curb Lane Closure ,"1, 2, ","1, 6, ",East,2017-11-01
369858,Lawn Maintenance,2017-11-17 00:00:00,2017-11-17 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Dogwood / 25th St Lawn North ,N/A,"5, ","13, ",,2017-11-17
378693,Chevrolet Traverse Event,2017-11-10 14:00:00,2017-11-10 17:00:00,Street Activity Permit Office,Street Event,Manhattan, GREENWICH STREET between JAY STREET and HARRISON STREET,Sidewalk and Curb Lane Closure ,"1, ","1, ",West,2017-11-10
347757,restoration project,2017-12-08 00:00:00,2017-12-08 23:30:00,Parks Department,Special Event,Manhattan,Morningside Park: West 114th St Picnic Area ,N/A,"9, ","26, ",,2017-12-08
377715,Miscellaneous,2017-11-09 09:30:00,2017-11-09 12:00:00,Parks Department,Special Event,Queens,"Juniper Valley Park: Softball-02 ,Juniper Valley Park: Softball-03 ",N/A,"05, ","104, ",,2017-11-09
330659,West Dalehead Arch Landscape Restoration,2017-11-23 00:00:00,2017-11-23 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-11-23
377725,Office Renovation,2017-11-18 12:30:00,2017-11-18 23:00:00,Street Activity Permit Office,Street Event,Manhattan, READE STREET between ELK STREET and CENTRE STREET,Curb Lane Only,"1, ","5, ",Both,2017-11-18
365144,Flying Radio Controled Model Planes at field,2017-12-08 08:00:00,2017-12-08 19:00:00,Parks Department,Special Event,Brooklyn,Marine Park: Hobby Field ,N/A,"18, ","63, ",,2017-12-08
330659,West Dalehead Arch Landscape Restoration,2017-12-08 00:00:00,2017-12-08 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-12-08
380661,Nature Awareness,2017-11-29 10:00:00,2017-11-29 13:00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: John Kieran Nature Trail ,N/A,"26, ","50, ",,2017-11-29
373119,Labyrinth Around America,2017-11-10 11:00:00,2017-11-10 13:00:00,Parks Department,Special Event,Brooklyn,Cadman Plaza Park: Tillary Street Plaza ,N/A,"2, ","84, ",,2017-11-10
320299,Miscellaneous,2017-11-19 08:00:00,2017-11-19 20:00:00,Parks Department,Special Event,Manhattan,"Washington Square Park: Garibaldi Plaza ,Washington Square Park: Fountain Plaza ,Washington Square Park: Holley Plaza ",N/A,"2, ","6, ",,2017-11-19
381180,"Cedar Hill Winter Closure until April 7, 2018",2017-12-06 00:00:00,2017-12-06 01:00:00,Parks Department,Construction,Manhattan,Central Park: Cedar Hill ,N/A,"64, ","22, ",,2017-12-06
350011,PSAL CITY CHAMPIONSHIPS,2017-11-11 10:00:00,2017-11-11 13:00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,N/A,"26, ","50, ",,2017-11-11
374594,Visit Nepal Documentry Show,2017-11-12 16:00:00,2017-11-12 17:00:00,Parks Department,Special Event,Manhattan,Tompkins Square Park: Old Bandshell ,N/A,"3, ","9, ",,2017-11-12
365144,Flying Radio Controled Model Planes at field,2017-11-26 08:00:00,2017-11-26 19:00:00,Parks Department,Special Event,Brooklyn,Marine Park: Hobby Field ,N/A,"18, ","63, ",,2017-11-26
316808,2017 NO AMPLIFIED SOUND,2017-12-03 07:00:00,2017-12-03 21:00:00,Parks Department,Special Event,Manhattan,Tompkins Square Park: Old Bandshell ,N/A,"3, ","9, ",,2017-12-03
380274,Veterans Day ceremony,2017-11-11 11:00:00,2017-11-11 12:00:00,Parks Department,Special Event,Brooklyn,Carroll Park: Central Plaza ,N/A,"6, ","76, ",,2017-11-11
377821,Street Tree Care Event,2017-11-08 12:30:00,2017-11-08 15:30:00,Parks Department,Special Event,Staten Island,Tompkinsville Park: Tompkinsville Park - Whole Park ,N/A,"1, ","120, ",,2017-11-08
374769,Miscellaneous,2017-11-10 07:00:00,2017-11-10 23:59:00,Parks Department,Construction,Manhattan,"East River Park: Soccer-01 ,East River Park: Track-01 ",N/A,"03, ","9, ",,2017-11-10
381182,"DIana Ross Plygrnd Lawn Winter Closure until April 7, 2018",2017-12-07 00:00:00,2017-12-07 23:59:00,Parks Department,Construction,Manhattan,Central Park: Diana Ross Playground Lawn ,N/A,"64, ","22, ",,2017-12-07
322805,Fresh Food Box,2017-11-18 15:00:00,2017-11-18 19:00:00,Street Activity Permit Office,Plaza Event,Manhattan,125th Street Plaza: 125th Street Plaza E 125 Street between Park Avenue West and Park Avenue East,Pedestrian Plaza ,"11, ","25, ",Full,2017-11-18
373664,Athletic Event Non Sports ,2017-11-27 19:00:00,2017-11-27 20:00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Marcus Garvey Park ,N/A,"11, ","25, ",,2017-11-27
375998,SIBA Toys-2-Toys Motorcycle Run and Toy Drive,2017-11-12 12:00:00,2017-11-12 12:45:00,Police Department,Parade,Staten Island,"Midland Field: Midland Field , FATHER CAPODANNO BOULEVARD between MIDLAND AVENUE and LINCOLN AVENUE, 155 CLAY PIT ROAD, FATHER CAPODANNO BOULEVARD between LINCOLN AVENUE and OCEAN AVENUE,  LILY POND AVE between OCEAN AVENUE and NARROWS ROAD NORTH,  STATEN ISLAND EXPRESSWAY between NARROWS ROAD NORTH and RICHMOND AVENUE,  KOREAN WAR VETERANS PARKWAY between WEST SHORE EXPRESSWAY and DRUMGOOLE ROAD WEST,  WEST SHORE EXPRESSWAY between KOREAN WAR PARKWAY and WOODROW ROAD",Full Street Closure ,"1, 2, 3, 95, ","120, 122, 123, ",,2017-11-12
388163,Crotona Park - NYRR Open Run,2018-02-11 09:00:00,2018-02-11 10:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2018-02-11
317943,Sunset Park Greenmarket Saturday,2017-11-18 08:00:00,2017-11-18 17:00:00,Street Activity Permit Office,Farmers Market,Brooklyn, 4 AVENUE between 59 STREET and 60 STREET,Sidewalk and Curb Lane Closure ,"7, ","72, ",West,2017-11-18
324814,Model Helicopter Flying,2017-11-21 08:00:00,2017-11-21 19:00:00,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field ,N/A,"13, ","60, ",,2017-11-21
381184,"E 72nd  Plygrnd Lawn Winter Closure until April 7, 2018",2017-12-07 00:00:00,2017-12-07 23:59:00,Parks Department,Construction,Manhattan,Central Park: East 72nd Street Playground Lawns ,N/A,"8, ","19, ",,2017-12-07
317946,Poe Park Greenmarket Tuesday,2017-11-21 08:00:00,2017-11-21 16:00:00,Street Activity Permit Office,Farmers Market,Bronx, EAST  192 STREET between GRAND CONCOURSE and VALENTINE AVENUE,Full Street Closure ,"7, ","52, ",Both,2017-11-21
330659,West Dalehead Arch Landscape Restoration,2017-11-09 00:00:00,2017-11-09 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-11-09
369850,Lawn Maintenance,2017-11-18 00:00:00,2017-11-18 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Center Lawn ,N/A,"5, ","13, ",,2017-11-18
325179,Sunset Park BID Sidewalk Sales,2017-11-24 11:00:00,2017-11-24 18:00:00,Street Activity Permit Office,Sidewalk Sale,Brooklyn, 5 AVENUE between 38 STREET and 64 STREET,Partial Sidewalk Closure ,"7, ","72, ",Both,2017-11-24
381152,"Dana Ctr Lawn Winter Closure until May 1, 2018",2017-11-27 00:00:00,2017-11-27 23:59:00,Parks Department,Construction,Manhattan,Central Park: Dana Discovery Center Lawn ,N/A,"64, ","22, ",,2017-11-27
375513,SINGING IN THE PARK,2017-11-11 13:30:00,2017-11-11 15:30:00,Parks Department,Special Event,Manhattan,Washington Square Park: Garibaldi Plaza ,N/A,"2, ","6, ",,2017-11-11
381186,"E. 102nd Landscape Winter Closure until April 7, 2018",2017-11-27 00:00:00,2017-11-27 23:59:00,Parks Department,Construction,Manhattan,Central Park: East 102nd St Landscape A ,N/A,"64, ","22, ",,2017-11-27
375569,Picnic ,2017-11-12 10:30:00,2017-11-12 12:00:00,Parks Department,Special Event,Manhattan,Central Park: Johnson Playground Lawns ,N/A,"64, ","22, ",,2017-11-12
369856,Lawn Maintenance,2017-11-09 00:00:00,2017-11-09 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Magnolia Lawn ,N/A,"5, ","13, ",,2017-11-09
358887,Athletic Event Non Sports ,2017-11-16 09:30:00,2017-11-16 13:30:00,Parks Department,Special Event,Manhattan,Central Park: Lawn North of Levin Playground ,N/A,"64, ","22, ",,2017-11-16
380029,IDNYC Mobile Command Center at Williamsbridge Oval Park,2017-11-22 10:00:00,2017-11-22 16:00:00,Parks Department,Special Event,Bronx,Williamsbridge Oval: Scenic Tables ,N/A,"7, ","52, ",,2017-11-22
325314,Cityline Market,2017-11-11 07:00:00,2017-11-11 16:00:00,Street Activity Permit Office,Farmers Market,Queens, 101 AVENUE between DREW STREET and 75 STREET,Sidewalk and Curb Lane Closure ,"5, 9, ","102, 75, ",North,2017-11-11
317527,Miscellaneous,2017-11-16 08:00:00,2017-11-16 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-11-16
364912,Miscellaneous,2017-11-08 08:00:00,2017-11-08 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-11-08
330659,West Dalehead Arch Landscape Restoration,2017-11-22 00:00:00,2017-11-22 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-11-22
368421,Big Apple Circus,2017-11-21 19:00:00,2017-11-21 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-11-21
335783,"October, November December model aircraft flying",2017-11-19 09:00:00,2017-11-19 20:00:00,Parks Department,Special Event,Staten Island,LaTourette Park & Golf Course: Model Airplane Field ,N/A,"2, ","122, ",,2017-11-19
375193,Build a Wigwam,2017-11-13 09:00:00,2017-11-13 14:00:00,Parks Department,Special Event,Brooklyn,Dimattina Playground: Dimattina Ballfield ,N/A,"6, ","76, ",,2017-11-13
377725,Office Renovation,2017-11-30 12:30:00,2017-11-30 23:00:00,Street Activity Permit Office,Street Event,Manhattan, READE STREET between ELK STREET and CENTRE STREET,Curb Lane Only,"1, ","5, ",Both,2017-11-30
369858,Lawn Maintenance,2017-11-23 00:00:00,2017-11-23 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Dogwood / 25th St Lawn North ,N/A,"5, ","13, ",,2017-11-23
335206,Juggling,2017-12-01 12:00:00,2017-12-01 13:00:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-12-01
347757,restoration project,2017-11-15 00:00:00,2017-11-15 23:30:00,Parks Department,Special Event,Manhattan,Morningside Park: West 114th St Picnic Area ,N/A,"9, ","26, ",,2017-11-15
375840,Winter Village at Bryant Park,2017-11-19 00:00:00,2017-11-19 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-11-19
358125,Celebration,2017-11-10 17:00:00,2017-11-10 18:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-11-10
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-13 06:00:00,2017-11-13 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-13
379636,synthetic turf care,2017-11-09 07:00:00,2017-11-09 13:30:00,Parks Department,Construction,Brooklyn,"Bush Terminal Park: Soccer-01 ,Bush Terminal Park: Soccer-02 ,Bush Terminal Park: Soccer-03 ,Calvert Vaux Park: Soccer-01 ,Calvert Vaux Park: Soccer-02 ,Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B ,Sunset Park: Softball-01 ,Heckscher Playground: Soccer-01 ,Saratoga Ballfields: Multi Purpose Play Area-01 ,Nostrand Playground (PS 269): Soccer-01 ,Nostrand Playground (PS 269): Softball-01 ,Red Hook Recreation Area: Soccer-01 ,Bill Brown Playground: Soccer-01 ,Bill Brown Playground: Softball-01",N/A,"03, 04, 06, 07, 08, 11, 13, 14, 15, 16, 17, 2, 4, ","60, 61, 62, 67, 70, 72, 73, 76, 78, 79, 83, 84, ",,2017-11-09
319009,A.D.A.S MADISON AVENUE FAIR,2017-11-11 10:00:00,2017-11-11 18:00:00,Street Activity Permit Office,Street Festival,Manhattan, MADISON AVENUE between EAST   42 STREET and EAST   51 STREET,Full Street Closure ,"5, ","14, 18, ",Full,2017-11-11
340635,Harvest Home West Harlem Farmers Market,2017-11-21 07:00:00,2017-11-21 16:00:00,Street Activity Permit Office,Farmers Market,Manhattan,139 BROADWAY between WEST  138 STREET and WEST  139 STREET,Partial Sidewalk Closure ,"9, ","30, ",East,2017-11-21
376877,PE Classes,2017-11-21 08:00:00,2017-11-21 15:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-11-21
335783,"October, November December model aircraft flying",2017-11-12 09:00:00,2017-11-12 20:00:00,Parks Department,Special Event,Staten Island,LaTourette Park & Golf Course: Model Airplane Field ,N/A,"2, ","122, ",,2017-11-12
375957,Yankees Event at The Harman Store: 527 Madison Avenue,2017-11-09 08:00:00,2017-11-09 22:00:00,Street Activity Permit Office,Street Event,Manhattan, EAST   54 STREET between MADISON AVENUE and PARK AVENUE,Curb Lane Only,"5, ","18, ",South,2017-11-09
379046,Union Square Holiday market,2017-11-12 00:00:00,2017-11-12 23:59:00,Parks Department,Special Event,Manhattan,Union Square Park: South Plaza ,N/A,"5, ","13, ",,2017-11-12
346966,Kensington Youthmarket,2017-12-02 07:00:00,2017-12-02 17:00:00,Street Activity Permit Office,Farmers Market,Brooklyn, FT HAMILTON PARKWAY between EAST    4 STREET and EAST    5 STREET,Partial Sidewalk Closure ,"10, 12, 7, ","66, 68, 72, ",South,2017-12-02
349643,Jackson Heights Relocated Greenmarket,2017-11-26 08:00:00,2017-11-26 17:00:00,Street Activity Permit Office,Farmers Market,Queens, 79 STREET between NORTHERN BOULEVARD and 34 AVENUE,Sidewalk and Curb Lane Closure ,"3, ","115, ",East,2017-11-26
379046,Union Square Holiday market,2017-11-29 00:00:00,2017-11-29 23:59:00,Parks Department,Special Event,Manhattan,Union Square Park: South Plaza ,N/A,"5, ","13, ",,2017-11-29
317527,Miscellaneous,2017-12-04 08:00:00,2017-12-04 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-12-04
368421,Big Apple Circus,2017-11-22 19:00:00,2017-11-22 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-11-22
380259,Closed for renervations,2017-12-08 08:00:00,2017-12-08 20:00:00,Parks Department,Construction,Manhattan,"Col. Young Playground: Baseball-04 ,Col. Young Playground: Softball-01 ,Col. Young Playground: Softball-02 ,Col. Young Playground: Softball-03 ,Holcombe Rucker Park: Softball-01 ,Thomas Jefferson Park: Soccer-01 ",N/A,"10, 11, ","23, 32, ",,2017-12-08
